artist,style,genre,title,text
felix-vallotton,Symbolism,portrait,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: portrait. Artist: felix-vallotton.
jan-matejko,Romanticism,still_life,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: still_life. Artist: jan-matejko.
gustav-klimt,Art_Nouveau,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: genre_painting. Artist: gustav-klimt.
giovanni-boldini,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: giovanni-boldini.
gustav-klimt,Art_Nouveau,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: nude_painting. Artist: gustav-klimt.
john-henry-twachtman,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: john-henry-twachtman.
mstislav-dobuzhinsky,Expressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: genre_painting. Artist: mstislav-dobuzhinsky.
gustave-courbet,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: gustave-courbet.
fernand-leger,Naive_Art_Primitivism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: religious_painting. Artist: fernand-leger.
m.c.-escher,Realism,illustration,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: illustration. Artist: m.c.-escher.
canaletto,Baroque,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: sketch_and_study. Artist: canaletto.
georges-braque,Analytical_Cubism,portrait,Untitled,Artwork titled 'Untitled'. Style: Analytical_Cubism. Genre: portrait. Artist: georges-braque.
henri-matisse,Pointillism,still_life,Untitled,Artwork titled 'Untitled'. Style: Pointillism. Genre: still_life. Artist: henri-matisse.
konstantin-makovsky,Romanticism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: religious_painting. Artist: konstantin-makovsky.
el-greco,Mannerism_Late_Renaissance,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Mannerism_Late_Renaissance. Genre: sketch_and_study. Artist: el-greco.
jacek-malczewski,Art_Nouveau,landscape,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: landscape. Artist: jacek-malczewski.
gustave-moreau,Symbolism,landscape,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: landscape. Artist: gustave-moreau.
kuzma-petrov-vodkin,Post_Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: genre_painting. Artist: kuzma-petrov-vodkin.
konstantin-korovin,Art_Nouveau,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: genre_painting. Artist: konstantin-korovin.
henri-matisse,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: henri-matisse.
frans-hals,Baroque,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: genre_painting. Artist: frans-hals.
gustave-courbet,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: gustave-courbet.
ferdinand-hodler,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: ferdinand-hodler.
titian,Mannerism_Late_Renaissance,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Mannerism_Late_Renaissance. Genre: genre_painting. Artist: titian.
james-mcneill-whistler,Symbolism,portrait,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: portrait. Artist: james-mcneill-whistler.
maxime-maufra,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: maxime-maufra.
raoul-dufy,Naive_Art_Primitivism,still_life,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: still_life. Artist: raoul-dufy.
henri-fantin-latour,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: henri-fantin-latour.
henri-fantin-latour,Symbolism,illustration,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: illustration. Artist: henri-fantin-latour.
koloman-moser,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: koloman-moser.
henri-de-toulouse-lautrec,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: henri-de-toulouse-lautrec.
henri-martin,Symbolism,portrait,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: portrait. Artist: henri-martin.
utagawa-kuniyoshi,Ukiyo_e,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Ukiyo_e. Genre: nude_painting. Artist: utagawa-kuniyoshi.
james-mcneill-whistler,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: james-mcneill-whistler.
james-tissot,Symbolism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: sketch_and_study. Artist: james-tissot.
mary-cassatt,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: mary-cassatt.
edvard-munch,Symbolism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: genre_painting. Artist: edvard-munch.
felix-vallotton,Symbolism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: genre_painting. Artist: felix-vallotton.
egon-schiele,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: egon-schiele.
eugene-delacroix,Romanticism,landscape,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: landscape. Artist: eugene-delacroix.
gustave-moreau,Romanticism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: religious_painting. Artist: gustave-moreau.
egon-schiele,Art_Nouveau,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: sketch_and_study. Artist: egon-schiele.
camille-corot,Romanticism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: genre_painting. Artist: camille-corot.
thomas-eakins,Realism,illustration,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: illustration. Artist: thomas-eakins.
henri-de-toulouse-lautrec,Post_Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: nude_painting. Artist: henri-de-toulouse-lautrec.
odilon-redon,Post_Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: cityscape. Artist: odilon-redon.
viktor-vasnetsov,Romanticism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: genre_painting. Artist: viktor-vasnetsov.
georges-braque,Cubism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: cityscape. Artist: georges-braque.
henri-matisse,Fauvism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: cityscape. Artist: henri-matisse.
ferdinand-hodler,Post_Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: sketch_and_study. Artist: ferdinand-hodler.
koloman-moser,Art_Nouveau,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: genre_painting. Artist: koloman-moser.
camille-corot,Realism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: nude_painting. Artist: camille-corot.
koloman-moser,Post_Impressionism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: religious_painting. Artist: koloman-moser.
raoul-dufy,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: raoul-dufy.
arkhip-kuindzhi,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: arkhip-kuindzhi.
aubrey-beardsley,Art_Nouveau,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: nude_painting. Artist: aubrey-beardsley.
henri-martin,Post_Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: sketch_and_study. Artist: henri-martin.
el-greco,Mannerism_Late_Renaissance,cityscape,Untitled,Artwork titled 'Untitled'. Style: Mannerism_Late_Renaissance. Genre: cityscape. Artist: el-greco.
fra-angelico,Early_Renaissance,illustration,Untitled,Artwork titled 'Untitled'. Style: Early_Renaissance. Genre: illustration. Artist: fra-angelico.
henri-fantin-latour,Realism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: nude_painting. Artist: henri-fantin-latour.
koloman-moser,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: koloman-moser.
henri-matisse,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: henri-matisse.
david-burliuk,Naive_Art_Primitivism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: religious_painting. Artist: david-burliuk.
theo-van-rysselberghe,Post_Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: sketch_and_study. Artist: theo-van-rysselberghe.
thomas-gainsborough,Rococo,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Rococo. Genre: sketch_and_study. Artist: thomas-gainsborough.
valentin-serov,Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: nude_painting. Artist: valentin-serov.
henri-matisse,Color_Field_Painting,abstract_painting,Untitled,Artwork titled 'Untitled'. Style: Color_Field_Painting. Genre: abstract_painting. Artist: henri-matisse.
raoul-dufy,Fauvism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: genre_painting. Artist: raoul-dufy.
joseph-wright,Baroque,landscape,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: landscape. Artist: joseph-wright.
arkhip-kuindzhi,Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: sketch_and_study. Artist: arkhip-kuindzhi.
orest-kiprensky,Romanticism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: genre_painting. Artist: orest-kiprensky.
konstantin-makovsky,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: konstantin-makovsky.
henri-fantin-latour,Symbolism,portrait,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: portrait. Artist: henri-fantin-latour.
edvard-munch,Expressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: sketch_and_study. Artist: edvard-munch.
henri-martin,Post_Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: genre_painting. Artist: henri-martin.
m.c.-escher,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: m.c.-escher.
arkhip-kuindzhi,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: arkhip-kuindzhi.
zinaida-serebriakova,Expressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: sketch_and_study. Artist: zinaida-serebriakova.
koloman-moser,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: koloman-moser.
el-greco,Mannerism_Late_Renaissance,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Mannerism_Late_Renaissance. Genre: genre_painting. Artist: el-greco.
henri-matisse,Cubism,landscape,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: landscape. Artist: henri-matisse.
frans-hals,Baroque,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: religious_painting. Artist: frans-hals.
vasily-surikov,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: vasily-surikov.
camille-corot,Romanticism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: cityscape. Artist: camille-corot.
joseph-wright,Rococo,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Rococo. Genre: genre_painting. Artist: joseph-wright.
jacek-malczewski,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: jacek-malczewski.
mstislav-dobuzhinsky,Symbolism,portrait,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: portrait. Artist: mstislav-dobuzhinsky.
camille-corot,Romanticism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: nude_painting. Artist: camille-corot.
raoul-dufy,Cubism,landscape,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: landscape. Artist: raoul-dufy.
mstislav-dobuzhinsky,Symbolism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: genre_painting. Artist: mstislav-dobuzhinsky.
james-tissot,Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: sketch_and_study. Artist: james-tissot.
thomas-gainsborough,Rococo,cityscape,Untitled,Artwork titled 'Untitled'. Style: Rococo. Genre: cityscape. Artist: thomas-gainsborough.
gustave-courbet,Romanticism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: nude_painting. Artist: gustave-courbet.
edouard-manet,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: edouard-manet.
georges-seurat,Post_Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: sketch_and_study. Artist: georges-seurat.
edouard-manet,Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: nude_painting. Artist: edouard-manet.
henri-matisse,Pointillism,landscape,Untitled,Artwork titled 'Untitled'. Style: Pointillism. Genre: landscape. Artist: henri-matisse.
viktor-vasnetsov,Symbolism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: religious_painting. Artist: viktor-vasnetsov.
georges-braque,Post_Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: landscape. Artist: georges-braque.
juan-gris,Synthetic_Cubism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Synthetic_Cubism. Genre: cityscape. Artist: juan-gris.
henri-matisse,Pointillism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Pointillism. Genre: genre_painting. Artist: henri-matisse.
henri-martin,Post_Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: portrait. Artist: henri-martin.
juan-gris,Analytical_Cubism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Analytical_Cubism. Genre: genre_painting. Artist: juan-gris.
henri-de-toulouse-lautrec,Post_Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: still_life. Artist: henri-de-toulouse-lautrec.
canaletto,Baroque,landscape,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: landscape. Artist: canaletto.
alfred-sisley,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: alfred-sisley.
nikolay-bogdanov-belsky,Realism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: nude_painting. Artist: nikolay-bogdanov-belsky.
james-mcneill-whistler,Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: still_life. Artist: james-mcneill-whistler.
mikalojus-ciurlionis,Symbolism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: cityscape. Artist: mikalojus-ciurlionis.
fra-angelico,Early_Renaissance,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Early_Renaissance. Genre: sketch_and_study. Artist: fra-angelico.
vasily-polenov,Art_Nouveau,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: sketch_and_study. Artist: vasily-polenov.
ilya-mashkov,Post_Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: genre_painting. Artist: ilya-mashkov.
nikolay-bogdanov-belsky,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: nikolay-bogdanov-belsky.
felix-vallotton,Symbolism,landscape,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: landscape. Artist: felix-vallotton.
juan-gris,Cubism,landscape,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: landscape. Artist: juan-gris.
isaac-levitan,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: isaac-levitan.
edouard-cortes,Post_Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: genre_painting. Artist: edouard-cortes.
maxime-maufra,Post_Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: genre_painting. Artist: maxime-maufra.
michelangelo,High_Renaissance,genre_painting,Untitled,Artwork titled 'Untitled'. Style: High_Renaissance. Genre: genre_painting. Artist: michelangelo.
raoul-dufy,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: raoul-dufy.
david-burliuk,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: david-burliuk.
